type,start_seconds,end_seconds
Reasoning,200667.147,200669.668
Extension,200670.026,200700.027
CommandExecution,200705.412,200705.412
Reasoning,200711.904,200724.408
AgentMessage,200724.413,200725.875
CommandExecution,200729.289,200729.289
Reasoning,200731.667,200747.244
Reasoning,200747.248,200761.471
CommandExecution,200096.966,200787.385
Extension,200761.916,200791.918
CommandExecution,200798.038,200798.038
CommandExecution,200096.943,200809.167
Reasoning,200804.567,200820.119
Reasoning,200820.124,200835.664
AgentMessage,200835.667,200837.484
CommandExecution,200839.87,200839.871
Reasoning,200844.049,200856.639
CommandExecution,200954.862,200954.862
Reasoning,200961.899,200974.745
AgentMessage,200974.749,200976.204
CommandExecution,200988.451,200990.13
Reasoning,200991.419,200993.434
CommandExecution,156177.547,201008.572
CommandExecution,201008.701,201010.75
Reasoning,201013.699,201016.024
Reasoning,201019.004,201034.549
AgentMessage,201034.558,201039.93
AgentMessage,205499.604,205501.85
CommandExecution,205510.154,205510.154
CommandExecution,205510.168,205510.169
Extension,205510.155,205511.42
Reasoning,205520.559,205534.46
CommandExecution,205539.932,205539.932
Extension,205539.961,205541.25
Reasoning,205546.614,205547.755
Extension,205552.222,205553.54
CommandExecution,205553.595,205553.596
Reasoning,205556.981,205567.335
CommandExecution,205577.079,205577.08
Extension,205577.09,205578.02
CommandExecution,205577.221,205578.584
Reasoning,205581.305,205582.7
AgentMessage,205582.705,205586.65
Reasoning,205605.485,205621.017
Reasoning,205621.019,205636.57
Reasoning,205636.574,205652.116
Reasoning,205652.12,205653.915
CommandExecution,205662.872,205662.872
Extension,205662.906,205664.255
Reasoning,205672.785,205688.729
Reasoning,205688.732,205703.885
Reasoning,205703.889,205719.535
Reasoning,205719.54,205730.22
CommandExecution,205734.683,205734.684
Reasoning,205738.015,205754.79
Reasoning,205754.795,205772.37
CommandExecution,205878.703,205880.223
Reasoning,205882.005,205894.795
AgentMessage,205894.797,205897.694
CommandExecution,205943.014,205944.184
Reasoning,205945.564,205961.084
Reasoning,205961.088,205977.235
CommandExecution,205980.153,205980.153
Reasoning,205982.004,205989.219
CommandExecution,206000.717,206000.718
CommandExecution,205999.657,206000.878
Reasoning,206003.679,206020.564
Reasoning,206020.568,206034.774
Reasoning,206034.778,206043.939
CommandExecution,206046.314,206046.314
Reasoning,206049.449,206064.724
Reasoning,206064.728,206080.214
CommandExecution,206124.379,206124.379
Reasoning,206126.113,206130.063
CommandExecution,206135.098,206136.37
Reasoning,206138.953,206154.488
Reasoning,206154.492,206167.79
CommandExecution,206171.906,206171.907
AgentMessage,206175.598,206181.58
AgentMessage,206184.778,206186.363
CommandExecution,206191.134,206191.134
CommandExecution,206191.159,206191.159
Reasoning,206194.263,206210.318
Reasoning,206210.325,206226.748
Reasoning,206226.751,206238.987
Reasoning,206336.797,206352.928
Reasoning,206352.933,206368.573
Reasoning,206368.578,206385.427
Reasoning,206385.43,206400.738
Reasoning,206400.742,206412.888
CommandExecution,206484.375,206486.986
ContextCompaction,206485.383,206714.459
CommandExecution,206721.491,206721.491
Reasoning,206723.417,206724.787
AgentMessage,206724.792,206726.843
CommandExecution,206728.476,206728.476
Reasoning,206729.982,206731.027
CommandExecution,206733.562,206733.563
Reasoning,206735.272,206737.337
Reasoning,206767.677,206782.797
CommandExecution,206785.039,206785.04
Reasoning,206786.412,206788.282
CommandExecution,206835.035,206835.037
Reasoning,206836.474,206842.683
AgentMessage,206842.687,206844.981
CommandExecution,206848.371,206848.372
Reasoning,206849.873,206851.227
CommandExecution,206861.723,206863.405
Reasoning,206866.637,206871.337
CommandExecution,206881.535,206881.535
Reasoning,206882.922,206884.227
CommandExecution,206889.295,206889.295
Reasoning,206894.692,206895.907
CommandExecution,206902.321,206902.321
Reasoning,206903.707,206904.702
CommandExecution,206907.087,206907.087
Reasoning,206908.545,206911.342
CommandExecution,206919.097,206919.098
Reasoning,206920.677,206921.372
CommandExecution,206924.782,206924.783
Reasoning,206927.023,206928.767
CommandExecution,206933.034,206933.034
Reasoning,206934.627,206944.447
CommandExecution,206947.522,206947.522
Reasoning,206949.014,206965.717
CommandExecution,206974.603,206974.603
Reasoning,206976.272,206991.852
AgentMessage,206991.857,206994.182
CommandExecution,206762.504,207044.889
Reasoning,207047.215,207057.772
CommandExecution,207058.541,207058.541
Reasoning,207059.982,207060.672
CommandExecution,207063.896,207064.285
Reasoning,207065.882,207066.407
CommandExecution,207084.281,207084.324
Reasoning,207087.595,207100.995
Reasoning,207152.806,207168.453
Reasoning,207208.833,207224.522
CommandExecution,207229.546,207229.547
Reasoning,207232.796,207247.343
Reasoning,207247.347,207263.382
CommandExecution,207264.821,207264.822
Reasoning,207267.993,207271.247
AgentMessage,207271.251,207272.362
Reasoning,207272.364,207279.354
CommandExecution,207329.327,207330.472
Reasoning,207331.617,207332.882
CommandExecution,207338.706,207338.707
Reasoning,207342.127,207357.802
Reasoning,207405.217,207409.792
CommandExecution,207413.531,207413.531
Reasoning,207416.572,207432.137
Reasoning,207432.141,207447.637
Reasoning,207447.64,207463.173
Reasoning,207463.176,207478.891
Reasoning,207548.622,207564.132
Reasoning,207564.136,207567.807
CommandExecution,207573.365,207573.365
Reasoning,207575.837,207592.287
Reasoning,207592.29,207598.653
AgentMessage,207598.656,207600.022
CommandExecution,207632.806,207634.575
Reasoning,207636.063,207651.767
CommandExecution,207688.51,207689.634
Reasoning,207693.202,207697.758
CommandExecution,207707.711,207707.711
Reasoning,207709.547,207725.077
Reasoning,207725.08,207731.687
CommandExecution,207782.611,207782.611
Reasoning,207784.206,207799.757
Reasoning,207799.766,207803.197
CommandExecution,207806.79,207806.791
Reasoning,207808.536,207824.427
Reasoning,207824.43,207839.013
CommandExecution,207860.875,207862.014
Reasoning,207863.182,207867.472
CommandExecution,207877.573,207877.573
Reasoning,207882.267,207898.627
Reasoning,207898.632,207905.152
CommandExecution,207911.65,207911.651
Reasoning,207913.202,207931.078
Reasoning,207931.081,207947.923
Reasoning,207947.925,207961.703
CommandExecution,207965.441,207965.441
Reasoning,207967.013,207982.607
Reasoning,207982.61,207998.128
Reasoning,207998.132,208014.198
Reasoning,208014.211,208029.178
Reasoning,208029.182,208045.378
Reasoning,208045.381,208060.285
Reasoning,208060.288,208075.823
Reasoning,208075.826,208091.363
Reasoning,208091.367,208107.073
AgentMessage,208107.076,208109.523
Reasoning,208109.526,208125.023
Reasoning,208125.038,208135.759
Extension,208140.508,208142.178
CommandExecution,208142.262,208142.262
Reasoning,208144.153,208146.963
Extension,208187.263,208188.384
Reasoning,208193.184,208208.698
Reasoning,208208.702,208224.999
Reasoning,208225.002,208239.854
Reasoning,208239.857,208255.509
CommandExecution,208290.538,208291.603
Reasoning,208293.368,208309.114
Reasoning,208309.118,208325.204
Reasoning,208325.208,208327.389
CommandExecution,208348.214,208348.214
Reasoning,208349.891,208365.441
Reasoning,208365.445,208379.189
CommandExecution,208422.102,208423.208
Reasoning,208424.574,208429.027
CommandExecution,208434.121,208434.121
Reasoning,208438.11,208453.64
Reasoning,208453.643,208458.999
AgentMessage,208459.004,208461.285
Reasoning,208516.105,208519.434
CommandExecution,208563.753,208564.907
Reasoning,208566.789,208567.395
CommandExecution,208570.585,208570.585
Reasoning,208572.765,208577.096
CommandExecution,208588.864,208591.118
Reasoning,208591.489,208592.719
CommandExecution,208596.654,208596.654
Reasoning,208599.167,208610.199
CommandExecution,208642.14,208642.735
Reasoning,208647.065,208647.851
CommandExecution,208654.253,208654.253
Reasoning,208656.809,208664.845
CommandExecution,208671.087,208671.087
Reasoning,208673.185,208688.735
Reasoning,208688.739,208704.3
Reasoning,208704.305,208717.03
Reasoning,208770.665,208780.546
AgentMessage,208780.55,208783.085
Reasoning,208830.81,208848.49
CommandExecution,208828.066,208853.407
CommandExecution,207150.007,208858.245
Reasoning,208848.494,208862.496
Reasoning,208862.498,208875.63
CommandExecution,208877.391,208877.391
Reasoning,208879.365,208894.895
Reasoning,208894.899,208910.456
Reasoning,208910.459,208925.98
Reasoning,208925.984,208941.526
Reasoning,208941.529,208953.47
CommandExecution,208969.763,208969.813
Reasoning,208971.63,208978.19
CommandExecution,208999.843,208999.999
Reasoning,209003.19,209018.725
Reasoning,209018.73,209034.291
Reasoning,209034.293,209046.611
CommandExecution,209051.001,209051.001
Reasoning,209053.39,209069.308
CommandExecution,209128.444,209128.798
Reasoning,209130.58,209146.101
Reasoning,209146.105,209161.646
Reasoning,209161.649,209177.296
Reasoning,209177.299,209187.683
Reasoning,209221.815,209233.351
CommandExecution,209242.432,209242.433
Reasoning,209244.748,209250.176
CommandExecution,209258.026,209258.027
Reasoning,209260.173,209272.546
CommandExecution,209276.22,209276.22
Reasoning,209278.248,209300.222
CommandExecution,209302.516,209302.517
Reasoning,209305.508,209313.131
CommandExecution,209323.545,209323.545
Reasoning,209325.626,209341.182
CommandExecution,209218.778,209344.339
Reasoning,209341.197,209356.697
Reasoning,209356.701,209372.261
Reasoning,209372.265,209387.801
Reasoning,209387.805,209391.931
CommandExecution,209407.658,209407.658
Reasoning,209410.116,209425.706
Reasoning,209425.711,209440.686
CommandExecution,209487.607,209488.348
Reasoning,209492.381,209494.006
CommandExecution,209498.396,209498.396
Reasoning,209502.352,209517.897
Reasoning,209517.901,209533.477
Reasoning,209533.48,209541.956
CommandExecution,209578.381,209578.776
Reasoning,209580.806,209596.322
Reasoning,209596.325,209599.186
CommandExecution,209613.398,209613.399
Reasoning,209616.531,209633.261
Reasoning,209633.265,209648.517
Reasoning,209648.522,209665.122
Reasoning,209665.13,209672.073
AgentMessage,209672.079,209673.397
CommandExecution,209715.905,209720.694
Reasoning,209718.651,209735.136
Reasoning,209735.14,209751.393
Reasoning,209751.396,209767.872
Reasoning,209767.876,209783.417
Reasoning,209783.422,209784.708
CommandExecution,209788.546,209788.546
Reasoning,209792.347,209807.887
Reasoning,209807.891,209816.168
CommandExecution,209820.485,209820.485
Reasoning,209823.891,209840.332
Reasoning,209840.335,209854.962
Reasoning,209854.966,209871.592
Reasoning,209871.596,209886.122
Reasoning,209886.125,209901.578
Reasoning,209901.581,209917.652
Reasoning,209917.655,209934.526
Reasoning,210006.343,210021.706
Reasoning,210021.709,210041.781
Reasoning,210041.786,210054.931
Reasoning,210054.935,210073.026
Reasoning,210073.031,210076.78
AgentMessage,210076.783,210078.51
CommandExecution,210085.12,210085.12
Reasoning,210088.462,210103.991
Reasoning,210103.995,210120.016
Reasoning,210120.02,210135.261
CommandExecution,210157.894,210157.895
Reasoning,210162.255,210177.945
Reasoning,210177.954,210193.255
CommandExecution,210270.075,210271.23
Reasoning,210274.271,210289.369
CommandExecution,210295.179,210295.179
Reasoning,210298.239,210314.169
AgentMessage,210314.179,210315.589
AgentMessage,210320.729,210322.144
CommandExecution,210324.881,210324.882
Reasoning,210328.139,210344.239
Reasoning,210344.243,210359.221
Reasoning,210359.225,210374.965
Reasoning,210374.969,210390.269
Reasoning,210390.274,210397.083
CommandExecution,210462.101,210462.524
Reasoning,210467.356,210483.503
Reasoning,210483.507,210499.35
Reasoning,210499.353,210503.043
AgentMessage,210503.046,210504.684
CommandExecution,210534.429,210616.501
ContextCompaction,210535.439,210764.109
Reasoning,210769.047,210769.492
AgentMessage,210769.501,210771.077
CommandExecution,210775.313,210775.314
CommandExecution,210775.41,210775.411
Reasoning,210777.201,210779.234
CommandExecution,210785.72,210785.721
CommandExecution,210785.741,210785.742
CommandExecution,210785.763,210785.763
Reasoning,210787.347,210788.863
CommandExecution,210791.091,210791.092
Reasoning,210793.182,210800.454
AgentMessage,210800.458,210802.283
Reasoning,210832.422,210845.909
CommandExecution,210848.932,210848.935
Reasoning,210851.992,210867.677
CommandExecution,210941.322,210941.322
Reasoning,210943.394,210945.412
CommandExecution,210949.066,210949.066
Reasoning,210954.952,210970.498
Reasoning,210970.503,210982.18
AgentMessage,210982.183,210984.182
CommandExecution,210986.348,210986.349
Reasoning,210992.317,210997.783
CommandExecution,211001.09,211001.091
Reasoning,211004.717,211020.248
Reasoning,211020.251,211023.817
CommandExecution,211091.266,211092.479
Reasoning,211097.502,211114.892
CommandExecution,211161.682,211162.84
Reasoning,211164.361,211180.847
Reasoning,211180.852,211181.482
CommandExecution,211184.516,211184.517
Reasoning,211186.425,211202.897
Reasoning,211202.907,211219.367
Reasoning,211219.372,211229.02
CommandExecution,211230.887,211230.888
Reasoning,211232.546,211248.087
Reasoning,211248.09,211264.253
Reasoning,211264.258,211280.197
AgentMessage,211280.201,211281.367
CommandExecution,211282.912,211282.913
Reasoning,211284.852,211301.091
CommandExecution,211379.629,211381.188
Reasoning,211386.356,211397.907
CommandExecution,211401.664,211401.665
Reasoning,211403.766,211405.443
CommandExecution,211409.041,211409.041
Reasoning,211411.031,211411.676
CommandExecution,211414.831,211414.831
Reasoning,211416.467,211423.371
CommandExecution,211453.396,211454.724
Reasoning,211456.331,211459.036
CommandExecution,211463.537,211463.538
Reasoning,211465.116,211480.91
Reasoning,211480.918,211486.016
AgentMessage,211486.021,211488.771
CommandExecution,211492.084,211492.085
Reasoning,211493.546,211509.383
Reasoning,211509.388,211524.666
Reasoning,211524.672,211540.337
CommandExecution,211627.296,211627.297
Reasoning,211629.171,211644.866
CommandExecution,211718.195,211718.195
Reasoning,211720.346,211736.258
CommandExecution,211778.306,211778.307
Reasoning,211780.166,211786.287
CommandExecution,211788.026,211788.026
Reasoning,211791.726,211810.866
CommandExecution,211922.833,211922.834
Reasoning,211926.506,211931.911
CommandExecution,211936.149,211936.15
Reasoning,211938.59,211954.866
Reasoning,211954.885,211966.297
AgentMessage,211966.301,211967.516
CommandExecution,212000.678,212000.678
Reasoning,212003.026,212010.351
CommandExecution,212012.094,212012.095
CommandExecution,210829.672,212013.129
Reasoning,212014.137,212018.497
CommandExecution,212021.905,212021.906
Reasoning,212024.856,212025.815
CommandExecution,212033.708,212034.529
Reasoning,212037.426,212052.972
Reasoning,212052.977,212080.272
CommandExecution,212080.534,212082.762
Reasoning,212083.936,212084.431
AgentMessage,212084.433,212087.952
Reasoning,212122.681,212123.361
Reasoning,212130.873,212148.442
Reasoning,212148.446,212161.981
Reasoning,212161.993,212165.202
CommandExecution,212169.474,212169.474
Reasoning,212172.026,212173.247
CommandExecution,212177.121,212177.121
Reasoning,212180.411,212198.333
Reasoning,212198.338,212216.112
CommandExecution,212245.941,212245.942
Reasoning,212251.302,212266.872
Reasoning,212266.876,212282.395
Reasoning,212282.399,212299.393
Reasoning,212299.398,212317.947
CommandExecution,212353.374,212354.599
